SatisfactionKey,OrderNumber,OrderDateKey,SurveyDateKey,SatisfactionScore,Comments
28457,ORD00028457,20240131,20240207,2,Follow-up required
28458,ORD00028458,20240131,20240201,1,Follow-up required
28459,ORD00028459,20240131,20240207,4,
28460,ORD00028460,20240131,20240203,3,
28461,ORD00028461,20240131,20240203,4,
28462,ORD00028462,20240131,20240202,4,
28463,ORD00028463,20240131,20240203,2,Follow-up required
28464,ORD00028464,20240131,20240202,1,Follow-up required
28465,ORD00028465,20240131,20240204,5,
28466,ORD00028466,20240131,20240204,3,
28467,ORD00028467,20240131,20240204,4,
28468,ORD00028468,20240131,20240202,5,
28469,ORD00028469,20240131,20240207,5,
28470,ORD00028470,20240131,20240206,2,Follow-up required
28471,ORD00028471,20240131,20240206,4,
28472,ORD00028472,20240131,20240202,5,
28473,ORD00028473,20240131,20240204,4,
28474,ORD00028474,20240131,20240204,5,
28475,ORD00028475,20240131,20240207,4,
28476,ORD00028476,20240201,20240204,3,
28477,ORD00028477,20240201,20240204,4,
28478,ORD00028478,20240201,20240203,4,
28479,ORD00028479,20240201,20240202,4,
28480,ORD00028480,20240201,20240207,2,Follow-up required
28481,ORD00028481,20240201,20240202,2,Follow-up required
28482,ORD00028482,20240201,20240204,5,
28483,ORD00028483,20240201,20240208,3,
28484,ORD00028484,20240201,20240206,3,
28485,ORD00028485,20240201,20240202,5,
28486,ORD00028486,20240201,20240203,4,
28487,ORD00028487,20240201,20240208,3,
28488,ORD00028488,20240201,20240206,4,
28489,ORD00028489,20240201,20240203,4,
28490,ORD00028490,20240201,20240204,4,
28491,ORD00028491,20240201,20240207,5,
28492,ORD00028492,20240201,20240203,3,
28493,ORD00028493,20240201,20240202,4,
28494,ORD00028494,20240201,20240205,2,Follow-up required
28495,ORD00028495,20240201,20240203,4,
28496,ORD00028496,20240201,20240202,5,
28497,ORD00028497,20240201,20240205,3,
28498,ORD00028498,20240201,20240203,4,
28499,ORD00028499,20240201,20240206,3,
28500,ORD00028500,20240201,20240203,2,Follow-up required
28501,ORD00028501,20240201,20240203,4,
28502,ORD00028502,20240201,20240203,4,
28503,ORD00028503,20240201,20240206,2,Follow-up required
28504,ORD00028504,20240201,20240203,5,
28505,ORD00028505,20240201,20240208,3,
28506,ORD00028506,20240201,20240206,2,Follow-up required
28507,ORD00028507,20240201,20240203,3,
28508,ORD00028508,20240201,20240208,3,
28509,ORD00028509,20240201,20240205,2,Follow-up required
28510,ORD00028510,20240201,20240205,5,
28511,ORD00028511,20240201,20240206,4,
28512,ORD00028512,20240201,20240205,4,
28513,ORD00028513,20240201,20240203,5,
28514,ORD00028514,20240201,20240202,4,
28515,ORD00028515,20240201,20240202,3,
28516,ORD00028516,20240201,20240203,3,
28517,ORD00028517,20240201,20240205,3,
28518,ORD00028518,20240201,20240204,4,
28519,ORD00028519,20240201,20240202,3,
28520,ORD00028520,20240201,20240205,4,
28521,ORD00028521,20240201,20240207,4,
28522,ORD00028522,20240201,20240207,5,
28523,ORD00028523,20240201,20240206,5,
28524,ORD00028524,20240201,20240205,3,
28525,ORD00028525,20240201,20240202,2,Follow-up required
28526,ORD00028526,20240201,20240208,4,
28527,ORD00028527,20240201,20240204,3,
28528,ORD00028528,20240201,20240204,2,Follow-up required
28529,ORD00028529,20240201,20240202,4,
28530,ORD00028530,20240201,20240203,3,
28531,ORD00028531,20240201,20240202,5,
28532,ORD00028532,20240201,20240206,3,
28533,ORD00028533,20240201,20240205,5,
28534,ORD00028534,20240201,20240202,5,
28535,ORD00028535,20240201,20240206,2,Follow-up required
28536,ORD00028536,20240201,20240208,4,
28537,ORD00028537,20240201,20240203,4,
28538,ORD00028538,20240201,20240204,4,
28539,ORD00028539,20240201,20240203,4,
28540,ORD00028540,20240201,20240208,4,
28541,ORD00028541,20240201,20240202,4,
28542,ORD00028542,20240201,20240204,3,
28543,ORD00028543,20240201,20240205,5,
28544,ORD00028544,20240201,20240202,3,
28545,ORD00028545,20240201,20240207,2,Follow-up required
28546,ORD00028546,20240201,20240208,3,
28547,ORD00028547,20240201,20240204,5,
28548,ORD00028548,20240201,20240202,4,
28549,ORD00028549,20240201,20240205,5,
28550,ORD00028550,20240201,20240202,5,
28551,ORD00028551,20240201,20240206,5,
28552,ORD00028552,20240201,20240203,4,
28553,ORD00028553,20240201,20240202,3,
28554,ORD00028554,20240201,20240207,2,Follow-up required
28555,ORD00028555,20240201,20240208,4,
28556,ORD00028556,20240201,20240208,4,
28557,ORD00028557,20240201,20240207,4,
28558,ORD00028558,20240201,20240207,4,
28559,ORD00028559,20240201,20240206,4,
28560,ORD00028560,20240201,20240206,1,Follow-up required
28561,ORD00028561,20240201,20240207,1,Follow-up required
28562,ORD00028562,20240201,20240202,5,
28563,ORD00028563,20240201,20240207,3,
28564,ORD00028564,20240201,20240204,4,
28565,ORD00028565,20240202,20240209,4,
28566,ORD00028566,20240202,20240205,5,
28567,ORD00028567,20240202,20240204,5,
28568,ORD00028568,20240202,20240205,4,
28569,ORD00028569,20240202,20240206,4,
28570,ORD00028570,20240202,20240203,2,Follow-up required
28571,ORD00028571,20240202,20240209,4,
28572,ORD00028572,20240202,20240205,5,
28573,ORD00028573,20240202,20240206,4,
28574,ORD00028574,20240202,20240208,4,
28575,ORD00028575,20240202,20240206,3,
28576,ORD00028576,20240202,20240207,5,
28577,ORD00028577,20240202,20240205,3,
28578,ORD00028578,20240202,20240204,5,
28579,ORD00028579,20240202,20240206,4,
28580,ORD00028580,20240202,20240208,4,
28581,ORD00028581,20240202,20240205,1,Follow-up required
28582,ORD00028582,20240202,20240203,3,
28583,ORD00028583,20240202,20240204,5,
28584,ORD00028584,20240202,20240205,5,
28585,ORD00028585,20240202,20240203,4,
28586,ORD00028586,20240202,20240206,4,
28587,ORD00028587,20240202,20240206,4,
28588,ORD00028588,20240202,20240203,4,
28589,ORD00028589,20240202,20240205,4,
28590,ORD00028590,20240202,20240206,3,
28591,ORD00028591,20240202,20240208,5,
28592,ORD00028592,20240202,20240205,5,
28593,ORD00028593,20240202,20240206,3,
28594,ORD00028594,20240202,20240207,5,
28595,ORD00028595,20240202,20240208,4,
28596,ORD00028596,20240202,20240209,3,
28597,ORD00028597,20240202,20240206,2,Follow-up required
28598,ORD00028598,20240202,20240209,4,
28599,ORD00028599,20240202,20240206,5,
28600,ORD00028600,20240202,20240207,5,
28601,ORD00028601,20240202,20240209,4,
28602,ORD00028602,20240202,20240208,2,Follow-up required
28603,ORD00028603,20240202,20240208,2,Follow-up required
28604,ORD00028604,20240202,20240204,3,
28605,ORD00028605,20240202,20240209,5,
28606,ORD00028606,20240202,20240207,5,
28607,ORD00028607,20240202,20240208,3,
28608,ORD00028608,20240202,20240204,5,
28609,ORD00028609,20240202,20240206,4,
28610,ORD00028610,20240202,20240204,1,Follow-up required
28611,ORD00028611,20240202,20240203,4,
28612,ORD00028612,20240202,20240203,5,
28613,ORD00028613,20240202,20240203,3,
28614,ORD00028614,20240202,20240207,5,
28615,ORD00028615,20240202,20240203,3,
28616,ORD00028616,20240202,20240205,2,Follow-up required
28617,ORD00028617,20240202,20240203,3,
28618,ORD00028618,20240202,20240206,5,
28619,ORD00028619,20240202,20240208,4,
28620,ORD00028620,20240202,20240209,5,
28621,ORD00028621,20240202,20240203,4,
28622,ORD00028622,20240202,20240204,4,
28623,ORD00028623,20240202,20240206,5,
28624,ORD00028624,20240202,20240206,4,
28625,ORD00028625,20240202,20240203,5,
28626,ORD00028626,20240202,20240208,2,Follow-up required
28627,ORD00028627,20240202,20240204,4,
28628,ORD00028628,20240202,20240206,5,
28629,ORD00028629,20240202,20240206,5,
28630,ORD00028630,20240202,20240205,3,
28631,ORD00028631,20240202,20240207,4,
28632,ORD00028632,20240202,20240204,4,
28633,ORD00028633,20240202,20240203,4,
28634,ORD00028634,20240202,20240206,2,Follow-up required
28635,ORD00028635,20240202,20240206,2,Follow-up required
28636,ORD00028636,20240202,20240207,5,
28637,ORD00028637,20240202,20240208,5,
28638,ORD00028638,20240202,20240203,4,
28639,ORD00028639,20240202,20240205,5,
28640,ORD00028640,20240202,20240209,2,Follow-up required
28641,ORD00028641,20240202,20240205,4,
28642,ORD00028642,20240202,20240204,5,
28643,ORD00028643,20240202,20240207,5,
28644,ORD00028644,20240202,20240208,4,
28645,ORD00028645,20240202,20240208,5,
28646,ORD00028646,20240202,20240207,4,
28647,ORD00028647,20240202,20240209,5,
28648,ORD00028648,20240202,20240206,4,
28649,ORD00028649,20240202,20240206,5,
28650,ORD00028650,20240202,20240206,2,Follow-up required
28651,ORD00028651,20240202,20240206,4,
28652,ORD00028652,20240202,20240203,4,
28653,ORD00028653,20240202,20240203,4,
28654,ORD00028654,20240202,20240204,4,
28655,ORD00028655,20240202,20240209,5,
28656,ORD00028656,20240202,20240209,5,
28657,ORD00028657,20240202,20240205,3,
28658,ORD00028658,20240202,20240204,5,
28659,ORD00028659,20240202,20240206,2,Follow-up required
28660,ORD00028660,20240203,20240208,4,
28661,ORD00028661,20240203,20240204,5,
28662,ORD00028662,20240203,20240210,2,Follow-up required
28663,ORD00028663,20240203,20240210,5,
28664,ORD00028664,20240203,20240204,5,
28665,ORD00028665,20240203,20240209,4,
28666,ORD00028666,20240203,20240210,3,
28667,ORD00028667,20240203,20240210,4,
28668,ORD00028668,20240203,20240210,5,
28669,ORD00028669,20240203,20240209,3,
28670,ORD00028670,20240203,20240204,4,
28671,ORD00028671,20240203,20240209,2,Follow-up required
28672,ORD00028672,20240203,20240204,3,
28673,ORD00028673,20240203,20240208,5,
28674,ORD00028674,20240203,20240209,3,
28675,ORD00028675,20240203,20240205,5,
28676,ORD00028676,20240203,20240204,4,
28677,ORD00028677,20240203,20240207,4,
28678,ORD00028678,20240203,20240207,1,Follow-up required
28679,ORD00028679,20240203,20240205,5,
28680,ORD00028680,20240203,20240205,3,
28681,ORD00028681,20240203,20240209,4,
28682,ORD00028682,20240203,20240205,4,
28683,ORD00028683,20240203,20240210,4,
28684,ORD00028684,20240203,20240205,4,
28685,ORD00028685,20240203,20240208,4,
28686,ORD00028686,20240203,20240209,3,
28687,ORD00028687,20240203,20240210,4,
28688,ORD00028688,20240203,20240204,5,
28689,ORD00028689,20240203,20240210,4,
28690,ORD00028690,20240203,20240208,3,
28691,ORD00028691,20240203,20240210,3,
28692,ORD00028692,20240203,20240210,3,
28693,ORD00028693,20240203,20240210,2,Follow-up required
28694,ORD00028694,20240203,20240209,4,
28695,ORD00028695,20240203,20240208,4,
28696,ORD00028696,20240203,20240204,2,Follow-up required
28697,ORD00028697,20240203,20240208,4,
28698,ORD00028698,20240203,20240205,5,
28699,ORD00028699,20240203,20240206,5,
28700,ORD00028700,20240203,20240207,5,
28701,ORD00028701,20240203,20240205,3,
28702,ORD00028702,20240203,20240209,1,Follow-up required
28703,ORD00028703,20240203,20240205,5,
28704,ORD00028704,20240203,20240204,2,Follow-up required
28705,ORD00028705,20240203,20240209,3,
28706,ORD00028706,20240203,20240206,4,
28707,ORD00028707,20240203,20240204,3,
28708,ORD00028708,20240203,20240205,5,
28709,ORD00028709,20240203,20240209,5,
28710,ORD00028710,20240203,20240208,5,
28711,ORD00028711,20240203,20240209,5,
28712,ORD00028712,20240203,20240207,3,
28713,ORD00028713,20240203,20240209,5,
28714,ORD00028714,20240203,20240207,4,
28715,ORD00028715,20240203,20240205,4,
28716,ORD00028716,20240203,20240210,2,Follow-up required
28717,ORD00028717,20240203,20240204,5,
28718,ORD00028718,20240203,20240206,5,
28719,ORD00028719,20240203,20240206,1,Follow-up required
28720,ORD00028720,20240203,20240205,2,Follow-up required
28721,ORD00028721,20240203,20240206,2,Follow-up required
28722,ORD00028722,20240203,20240209,4,
28723,ORD00028723,20240203,20240204,3,
28724,ORD00028724,20240203,20240210,5,
28725,ORD00028725,20240203,20240206,4,
28726,ORD00028726,20240203,20240204,4,
28727,ORD00028727,20240203,20240205,5,
28728,ORD00028728,20240203,20240209,4,
28729,ORD00028729,20240203,20240206,4,
28730,ORD00028730,20240203,20240204,5,
28731,ORD00028731,20240203,20240208,5,
28732,ORD00028732,20240203,20240206,1,Follow-up required
28733,ORD00028733,20240203,20240209,2,Follow-up required
28734,ORD00028734,20240203,20240207,3,
28735,ORD00028735,20240203,20240206,4,
28736,ORD00028736,20240203,20240206,3,
28737,ORD00028737,20240203,20240208,4,
28738,ORD00028738,20240203,20240206,5,
28739,ORD00028739,20240203,20240209,3,
28740,ORD00028740,20240203,20240206,4,
28741,ORD00028741,20240203,20240205,4,
28742,ORD00028742,20240203,20240205,4,
28743,ORD00028743,20240203,20240204,4,
28744,ORD00028744,20240203,20240207,5,
28745,ORD00028745,20240203,20240206,3,
28746,ORD00028746,20240203,20240205,2,Follow-up required
28747,ORD00028747,20240203,20240204,4,
28748,ORD00028748,20240203,20240210,4,
28749,ORD00028749,20240204,20240209,3,
28750,ORD00028750,20240204,20240210,2,Follow-up required
28751,ORD00028751,20240204,20240208,4,
28752,ORD00028752,20240204,20240209,3,
28753,ORD00028753,20240204,20240211,5,
28754,ORD00028754,20240204,20240205,4,
28755,ORD00028755,20240204,20240209,3,
28756,ORD00028756,20240204,20240207,4,
28757,ORD00028757,20240204,20240209,3,
28758,ORD00028758,20240204,20240211,4,
28759,ORD00028759,20240204,20240211,4,
28760,ORD00028760,20240204,20240206,4,
28761,ORD00028761,20240204,20240206,5,
28762,ORD00028762,20240204,20240210,3,
28763,ORD00028763,20240204,20240209,5,
28764,ORD00028764,20240204,20240208,5,
28765,ORD00028765,20240204,20240206,3,
28766,ORD00028766,20240204,20240209,3,
28767,ORD00028767,20240204,20240207,3,
28768,ORD00028768,20240204,20240210,3,
28769,ORD00028769,20240204,20240211,4,
28770,ORD00028770,20240204,20240206,1,Follow-up required
28771,ORD00028771,20240204,20240206,5,
28772,ORD00028772,20240204,20240210,2,Follow-up required
28773,ORD00028773,20240204,20240209,3,
28774,ORD00028774,20240204,20240209,2,Follow-up required
28775,ORD00028775,20240204,20240209,3,
28776,ORD00028776,20240204,20240208,5,
28777,ORD00028777,20240204,20240211,4,
28778,ORD00028778,20240204,20240206,3,
28779,ORD00028779,20240204,20240207,5,
28780,ORD00028780,20240204,20240211,5,
28781,ORD00028781,20240204,20240207,5,
28782,ORD00028782,20240204,20240211,5,
28783,ORD00028783,20240204,20240205,4,
28784,ORD00028784,20240204,20240209,4,
28785,ORD00028785,20240204,20240205,4,
28786,ORD00028786,20240204,20240205,3,
28787,ORD00028787,20240204,20240208,4,
28788,ORD00028788,20240204,20240210,5,
28789,ORD00028789,20240204,20240208,4,
28790,ORD00028790,20240204,20240209,5,
28791,ORD00028791,20240204,20240209,4,
28792,ORD00028792,20240204,20240210,4,
28793,ORD00028793,20240204,20240209,4,
28794,ORD00028794,20240204,20240207,4,
28795,ORD00028795,20240204,20240209,4,
28796,ORD00028796,20240204,20240207,3,
28797,ORD00028797,20240204,20240205,2,Follow-up required
28798,ORD00028798,20240204,20240211,5,
28799,ORD00028799,20240204,20240209,1,Follow-up required
28800,ORD00028800,20240204,20240206,4,
28801,ORD00028801,20240204,20240207,4,
28802,ORD00028802,20240204,20240209,4,
28803,ORD00028803,20240204,20240207,5,
28804,ORD00028804,20240204,20240207,5,
28805,ORD00028805,20240204,20240209,5,
28806,ORD00028806,20240204,20240205,4,
28807,ORD00028807,20240204,20240210,4,
28808,ORD00028808,20240204,20240209,5,
28809,ORD00028809,20240204,20240205,5,
28810,ORD00028810,20240204,20240205,5,
28811,ORD00028811,20240204,20240211,5,
28812,ORD00028812,20240204,20240209,2,Follow-up required
28813,ORD00028813,20240204,20240206,1,Follow-up required
28814,ORD00028814,20240204,20240206,5,
28815,ORD00028815,20240204,20240205,5,
28816,ORD00028816,20240204,20240207,5,
28817,ORD00028817,20240204,20240206,3,
28818,ORD00028818,20240204,20240209,4,
28819,ORD00028819,20240204,20240211,3,
28820,ORD00028820,20240204,20240206,4,
28821,ORD00028821,20240204,20240207,4,
28822,ORD00028822,20240204,20240206,5,
28823,ORD00028823,20240204,20240209,3,
28824,ORD00028824,20240204,20240209,4,
28825,ORD00028825,20240204,20240205,4,
28826,ORD00028826,20240204,20240208,4,
28827,ORD00028827,20240204,20240207,4,
28828,ORD00028828,20240204,20240206,5,
28829,ORD00028829,20240204,20240210,2,Follow-up required
28830,ORD00028830,20240204,20240205,3,
28831,ORD00028831,20240204,20240208,5,
28832,ORD00028832,20240204,20240208,4,
28833,ORD00028833,20240204,20240210,3,
28834,ORD00028834,20240204,20240205,4,
28835,ORD00028835,20240204,20240209,4,
28836,ORD00028836,20240204,20240209,1,Follow-up required
28837,ORD00028837,20240205,20240208,3,
28838,ORD00028838,20240205,20240208,5,
28839,ORD00028839,20240205,20240212,4,
28840,ORD00028840,20240205,20240211,1,Follow-up required
28841,ORD00028841,20240205,20240210,3,
28842,ORD00028842,20240205,20240208,4,
28843,ORD00028843,20240205,20240208,3,
28844,ORD00028844,20240205,20240207,5,
28845,ORD00028845,20240205,20240212,4,
28846,ORD00028846,20240205,20240212,4,
28847,ORD00028847,20240205,20240212,5,
28848,ORD00028848,20240205,20240208,4,
28849,ORD00028849,20240205,20240210,3,
28850,ORD00028850,20240205,20240206,4,
28851,ORD00028851,20240205,20240209,4,
28852,ORD00028852,20240205,20240210,3,
28853,ORD00028853,20240205,20240208,3,
28854,ORD00028854,20240205,20240210,4,
28855,ORD00028855,20240205,20240211,3,
28856,ORD00028856,20240205,20240210,5,
28857,ORD00028857,20240205,20240209,4,
28858,ORD00028858,20240205,20240208,4,
28859,ORD00028859,20240205,20240206,4,
28860,ORD00028860,20240205,20240206,4,
28861,ORD00028861,20240205,20240207,3,
28862,ORD00028862,20240205,20240211,2,Follow-up required
28863,ORD00028863,20240205,20240209,3,
28864,ORD00028864,20240205,20240212,3,
28865,ORD00028865,20240205,20240210,4,
28866,ORD00028866,20240205,20240211,5,
28867,ORD00028867,20240205,20240209,4,
28868,ORD00028868,20240205,20240209,5,
28869,ORD00028869,20240205,20240206,5,
28870,ORD00028870,20240205,20240209,5,
28871,ORD00028871,20240205,20240209,5,
28872,ORD00028872,20240205,20240211,4,
28873,ORD00028873,20240205,20240210,4,
28874,ORD00028874,20240205,20240207,2,Follow-up required
28875,ORD00028875,20240205,20240211,5,
28876,ORD00028876,20240205,20240210,4,
